date|description|images|title|link|title_state|description_state
2009-08-20 (14:08)||[]|II RP 5 złotych 1930 Sztandar st. 3-|https://archiwum.niemczyk.pl/page/713437678/ii-rp-5-zlotych-1930-sztandar-st-3||
2009-07-20 (14:07)||[]|II RP 5 zł 1930 Sztandar st. 3-|https://archiwum.niemczyk.pl/page/687054092/ii-rp-5-zl-1930-sztandar-st-3||
2009-07-17|Polska II RP, 5 zł 1930 Sztandar stempel głęboki st. 3+/2- Stempel głępoki. Jedna z najrzadszych i najbardziej poszukiwanych monet II RP. Połyskowy egzemplarz. Waga: 17,92 g Ag .750 Literatura: Fischer: OB 014, Parchimowicz: 115 b\\Stan zachowania: 3+/2-|['https://archiwum.niemczyk.pl/images/shop/4P00014c.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00014a.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00014b.jpg']|Polska II RP, 5 zł 1930 Sztandar stempel głęboki|https://archiwum.niemczyk.pl/shop/742/polska-ii-rp-5-zl-1930-sztandar-stempel-gleboki||3+/2-
2009-07-17 (15:07)||[]|II RP 5 złotych 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/684842151/ii-rp-5-zlotych-1930-sztandar-gcn-au-55||
2009-07-08 (15:07)||[]|II RP 5 złotych 1930 Sztandar st. 3-|https://archiwum.niemczyk.pl/page/677133730/ii-rp-5-zlotych-1930-sztandar-st-3||
2009-06-24 (15:06)||[]|II RP 5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/665126628/ii-rp-5-zl-1930-sztandar-st-3||
2009-06-11 (21:06)||[]|II RP 5 złotych 1930 Sztandar NGC MS 63|https://archiwum.niemczyk.pl/page/654565909/ii-rp-5-zlotych-1930-sztandar-ngc-ms-63||
2009-06-10 (17:06)||[]|II RP 5 złotych 1930 Sztandar st. 3/3+|https://archiwum.niemczyk.pl/page/653360546/ii-rp-5-zlotych-1930-sztandar-st-33||
2009-06-10 (12:06)||[]|II RP 5 złotych 1930 Sztandar st. 3/3-|https://archiwum.niemczyk.pl/page/653109405/ii-rp-5-zlotych-1930-sztandar-st-33||
2009-05-26 (12:05)||[]|II RP 5 złotych 1930 Sztandar NGC AU 55|https://archiwum.niemczyk.pl/page/640194059/ii-rp-5-zlotych-1930-sztandar-ngc-au-55||
2009-04-23 (17:04)||[]|II RP 5 złotych 1930 Sztandar st. 3-|https://archiwum.niemczyk.pl/page/612891559/ii-rp-5-zlotych-1930-sztandar-st-3||
2009-04-21|Polska II RP 5 zł 1930 Sztandar Głęboki st. 2 Jedna z najrzadszych monet obiegowych II RP. Dla zainteresowanych: Moneta ceniona od chwili wybicia; w cenniku Berezowskiego z 1934 r wyceniona od 15 zł w górę. Waga: 17,94 g Ag Literatura: Fischer: OB 014\\Stan zachowania: 2|['https://archiwum.niemczyk.pl/images/shop/4P00016c.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00016a.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00016b.jpg']|Polska II RP 5 zł 1930 Sztandar Głęboki|https://archiwum.niemczyk.pl/shop/744/polska-ii-rp-5-zl-1930-sztandar-gleboki||2
2009-04-21|  Przetarte tło . Patyna .Dużo połysku .\  Waga : 17,950 g\  Literatura : Fischer OB. 014\\Stan zachowania: 3+|['https://archiwum.niemczyk.pl/images/shop/674.jpg', 'https://archiwum.niemczyk.pl/images/shop/6a23.jpg']|Polska II RP 5 złotych Sztandar 1930 st.3+|https://archiwum.niemczyk.pl/shop/2379/polska-ii-rp-5-zlotych-sztandar-1930-st3|3+|3+
2009-04-15 (17:04)||[]|II RP 5 złotych 1930 Sztandar st. płytki st. 2|https://archiwum.niemczyk.pl/page/606453294/ii-rp-5-zlotych-1930-sztandar-st-plytki-st-2||
2009-04-13 (15:04)||[]|II RP 5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/604656595/ii-rp-5-zlotych-1930-sztandar-st-3||
2009-04-02 (21:04)||[]|II RP 5 złotych 1930 Sztandar st. 2/2-|https://archiwum.niemczyk.pl/page/595346778/ii-rp-5-zlotych-1930-sztandar-st-22||
2009-03-31 (13:03)||[]|II RP 5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/592791037/ii-rp-5-zlotych-1930-sztandar-st-3||
2009-03-26 (12:03)||[]|5 złotych 1930 Sztandar NGC MS 62|https://archiwum.niemczyk.pl/page/587781010/5-zlotych-1930-sztandar-ngc-ms-62||
2009-03-12|Polska, 5zł 1930 Sztandar Patyna. Dość łądny egzemplarz. Parchimowicz 115a. Waga : 18,04 Ag\\Stan zachowania: 2+/1-|['https://archiwum.niemczyk.pl/images/shop/4P00018.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00018a.jpg', 'https://archiwum.niemczyk.pl/images/shop/4P00018b.jpg']|Polska, 5zł 1930 Sztandar Patyna|https://archiwum.niemczyk.pl/shop/746/polska-5zl-1930-sztandar-patyna||2+/1-
2009-02-04 (17:02)||[]|5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/541977489/5-zlotych-1930-sztandar-st-3||
2009-02-03 (22:02)||[]|5 zł 1930 Sztandar NGC MS 64|https://archiwum.niemczyk.pl/page/541362040/5-zl-1930-sztandar-ngc-ms-64||
2009-01-31 (21:01)||[]|5 zł 1930 Sztandar st. 3/3-|https://archiwum.niemczyk.pl/page/536371461/5-zl-1930-sztandar-st-33||
2009-01-19 (21:01)||[]|5 złotych 1930 Sztandar st. 3-/4|https://archiwum.niemczyk.pl/page/528858479/5-zlotych-1930-sztandar-st-3-4||
2009-01-14 (21:01)||[]|5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/524968337/5-zl-1930-sztandar-st-3||
2008-12-29 (11:12)||[]|5 złotych 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/511298707/5-zlotych-1930-sztandar-st-2||
2008-12-23 (19:12)||[]|5 złotych 1930 Sztandar NGC MS 62|https://archiwum.niemczyk.pl/page/509228796/5-zlotych-1930-sztandar-ngc-ms-62||
2008-12-23 (18:12)||[]|5 zł Sztandar 1930 st. 3/3+|https://archiwum.niemczyk.pl/page/509194477/5-zl-sztandar-1930-st-33||
2008-12-22 (21:12)||[]|5 złotych 1930 Sztandar Głęboki -RR- st. 2-/3+|https://archiwum.niemczyk.pl/page/508571435/5-zlotych-1930-sztandar-gleboki-rr-st-2-3||
2008-12-11 (11:12)||[]|5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/499044274/5-zlotych-1930-sztandar-st-3||
2008-12-10 (16:12)||[]|5 zł 1930 Sztandar NGC MS 62|https://archiwum.niemczyk.pl/page/498401210/5-zl-1930-sztandar-ngc-ms-62||
2008-12-03 (16:12)||[]|5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/492677974/5-zlotych-1930-sztandar-st-3||
2008-11-20 (12:11)||[]|5 złote 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/482036633/5-zlote-1930-sztandar-st-2||
2008-11-20 (12:11)||[]|5 złote 1930 Sztandar st. 2-|https://archiwum.niemczyk.pl/page/482036578/5-zlote-1930-sztandar-st-2||
2008-11-13 (15:11)||[]|5 złotych 1930 Sztandar GCN I-/II|https://archiwum.niemczyk.pl/page/476785754/5-zlotych-1930-sztandar-gcn-i-ii||
2008-11-03 (21:11)||[]|5 złotych 1930 Sztandar Głęboki -RR- st. 2+|https://archiwum.niemczyk.pl/page/469686658/5-zlotych-1930-sztandar-gleboki-rr-st-2||
2008-11-03 (21:11)||[]|5 złotych 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/469684411/5-zlotych-1930-sztandar-st-2||
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 3|https://archiwum.niemczyk.pl/page/466322353/5-zl-1930-sztandar-st-3||
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 3 +|https://archiwum.niemczyk.pl/page/466322306/5-zl-1930-sztandar-st-3||
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 2 -|https://archiwum.niemczyk.pl/page/466322255/5-zl-1930-sztandar-st-2||
2008-10-30 (12:10)||[]|5 zł 1930 sztandar st. 2 -|https://archiwum.niemczyk.pl/page/466322199/5-zl-1930-sztandar-st-2||
2008-10-29 (14:10)||[]|5 złotych 1930 Sztandar GCN AU 53|https://archiwum.niemczyk.pl/page/465642865/5-zlotych-1930-sztandar-gcn-au-53||
2008-10-22 (16:10)||[]|5 zł 1930 sztandar st. 3 +|https://archiwum.niemczyk.pl/page/460555782/5-zl-1930-sztandar-st-3||
2008-10-16 (16:10)||[]|5 złotych 1930 sztandar PCG MS 60|https://archiwum.niemczyk.pl/page/456257486/5-zlotych-1930-sztandar-pcg-ms-60||
2008-10-16 (16:10)||[]|5 złotych 1930 sztandar PCG AU 58|https://archiwum.niemczyk.pl/page/456257357/5-zlotych-1930-sztandar-pcg-au-58||
2008-10-14 (12:10)||[]|5 zł 1930 sztandar st. 3 +|https://archiwum.niemczyk.pl/page/454574630/5-zl-1930-sztandar-st-3||
2008-09-18 (16:09)||[]|5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/436730183/5-zlotych-1930-sztandar-st-3||
2008-09-05 (14:09)||[]|5 zł 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/428232346/5-zl-1930-sztandar-gcn-au-55||
2008-09-04 (18:09)||[]|5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/427742339/5-zlotych-1930-sztandar-st-3||
2008-08-29 (13:08)||[]|5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/423733821/5-zlotych-1930-sztandar-st-3||
2008-08-21 (13:08)||[]|5 złotych 1930 Sztandar GCN AU 50|https://archiwum.niemczyk.pl/page/418755114/5-zlotych-1930-sztandar-gcn-au-50||
2008-08-20 (16:08)||[]|5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/418198281/5-zlotych-1930-sztandar-st-3||
2008-08-12 (10:08)||[]|5 zł 1930 sztandar st. 3+|https://archiwum.niemczyk.pl/page/413145262/5-zl-1930-sztandar-st-3||
2008-08-06 (15:08)||[]|5 złotych 1930 Sztandar st. 2-|https://archiwum.niemczyk.pl/page/409874685/5-zlotych-1930-sztandar-st-2||
2008-07-24 (15:07)||[]|II RP 5 zł 1930 sztandar GCN MS 61|https://archiwum.niemczyk.pl/page/402320644/ii-rp-5-zl-1930-sztandar-gcn-ms-61||
2008-07-09 (12:07)||[]|II RP 5 zł Sztandar 1930 st. 3|https://archiwum.niemczyk.pl/page/393484395/ii-rp-5-zl-sztandar-1930-st-3||
2008-07-07 (21:07)||[]|II RP 5 zł Sztandar 1930 NGC MS 63|https://archiwum.niemczyk.pl/page/392606401/ii-rp-5-zl-sztandar-1930-ngc-ms-63||
2008-07-04 (12:07)||[]|II RP 5 zł Sztandar 1930 st. 3|https://archiwum.niemczyk.pl/page/390749629/ii-rp-5-zl-sztandar-1930-st-3||
2008-07-04 (12:07)||[]|II RP 5 zł Sztandar 1930 st. 3 +|https://archiwum.niemczyk.pl/page/390749583/ii-rp-5-zl-sztandar-1930-st-3||
2008-07-01 (15:07)||[]|II RP 5 zł 1930 Sztandar GCN XF 45|https://archiwum.niemczyk.pl/page/388977857/ii-rp-5-zl-1930-sztandar-gcn-xf-45||
2008-07-01 (10:07)||[]|II RP 5 Sztandar 1930 st. 3+|https://archiwum.niemczyk.pl/page/388826120/ii-rp-5-sztandar-1930-st-3||
2008-06-30 (21:06)||[]|II RP 5 zł Sztandar 1930 NGC MS 63|https://archiwum.niemczyk.pl/page/388586979/ii-rp-5-zl-sztandar-1930-ngc-ms-63||
2008-06-25 (14:06)||[]|Lot 5 zł Nike 1928 + 5 zł Sztandar 1930 st. 3-|https://archiwum.niemczyk.pl/page/385544147/lot-5-zl-nike-1928-5-zl-sztandar-1930-st-3||
2008-06-24 (15:06)||[]|5 złotych 1930 Sztandar GCN AU 53|https://archiwum.niemczyk.pl/page/384941840/5-zlotych-1930-sztandar-gcn-au-53||
2008-06-23 (16:06)||[]|5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/384298980/5-zlotych-1930-sztandar-st-3||
2008-06-23 (16:06)||[]|5 złotych 1930 Sztandar st. 2+|https://archiwum.niemczyk.pl/page/384298943/5-zlotych-1930-sztandar-st-2||
2008-06-12 (15:06)||[]|5 złotych 1930 Sztandar GCN XF 45|https://archiwum.niemczyk.pl/page/378001088/5-zlotych-1930-sztandar-gcn-xf-45||
2008-06-05 (14:06)||[]|II RP 5 złotych 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/373948477/ii-rp-5-zlotych-1930-sztandar-st-2||
2008-05-24 (21:05)||[]|Polska II RP 5 złotych 1930 Sztandar NGC MS 63|https://archiwum.niemczyk.pl/page/365163401/polska-ii-rp-5-zlotych-1930-sztandar-ngc-ms-63||
2008-05-24 (14:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/364893477/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-05-16 (13:05)||[]|II RP 5 złotych 1930 Sztandar GCN VF 45|https://archiwum.niemczyk.pl/page/361958689/ii-rp-5-zlotych-1930-sztandar-gcn-vf-45||
2008-05-16 (13:05)||[]|II RP 5 złotych 1930 Sztandar GCN VF 35|https://archiwum.niemczyk.pl/page/361958362/ii-rp-5-zlotych-1930-sztandar-gcn-vf-35||
2008-05-16 (13:05)||[]|II RP 5 złotych 1930 Sztandar GCN VF 35|https://archiwum.niemczyk.pl/page/361958090/ii-rp-5-zlotych-1930-sztandar-gcn-vf-35||
2008-05-14 (15:05)||[]|Polska II RP 5 złotych 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/360787380/polska-ii-rp-5-zlotych-1930-sztandar-st-2||
2008-05-14 (15:05)||[]|Polska II RP 5 złotych 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/360787175/polska-ii-rp-5-zlotych-1930-sztandar-st-2||
2008-05-01 (16:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/353374902/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-04-28 (11:04)||[]|Polska II RP 5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/351273987/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-04-17 (19:04)||[]|Polska II Rp 5 zł 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/345043308/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-04-16 (11:04)||[]|Polska II RP 5 zł 1930 Sztandar st. 2-|https://archiwum.niemczyk.pl/page/344138557/polska-ii-rp-5-zl-1930-sztandar-st-2||
2008-04-16 (11:04)||[]|Polska II RP 5 zł 1930 Sztandar st. 2-|https://archiwum.niemczyk.pl/page/344136932/polska-ii-rp-5-zl-1930-sztandar-st-2||
2008-04-11 (14:04)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 58|https://archiwum.niemczyk.pl/page/341309822/polska-ii-rp-5-zl-1930-sztandar-gcn-au-58||
2008-04-10 (10:04)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 53|https://archiwum.niemczyk.pl/page/340562869/polska-ii-rp-5-zl-1930-sztandar-gcn-au-53||
2008-03-19 (17:03)||[]|Polska II RP 5 zł 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/328353518/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-03-19 (17:03)||[]|Polska II RP 5 zł 1930 Sztandar st. 2+|https://archiwum.niemczyk.pl/page/328353129/polska-ii-rp-5-zl-1930-sztandar-st-2||
2008-03-18 (18:03)||[]|Polska II RP 5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/327793352/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-03-17 (17:03)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 50|https://archiwum.niemczyk.pl/page/327176201/polska-ii-rp-5-zl-1930-sztandar-gcn-au-50||
2008-02-29 (15:02)||[]|Polska II RP, 5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/317723789/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-02-21 (16:02)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/313313804/polska-ii-rp-5-zl-1930-sztandar-gcn-au-55||
2008-02-18 (14:02)||[]|Polska II RP, 5 zł 1930 sztandar st. 3|https://archiwum.niemczyk.pl/page/311613139/polska-ii-rp-5-zl-1930-sztandar-st-3||
2008-02-13 (16:02)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/309075056/polska-ii-rp-5-zl-1930-sztandar-gcn-au-55||
2008-02-05 (20:02)||[]|Polska II RP 5 zł 1930 Sztandar st. 3/3-|https://archiwum.niemczyk.pl/page/305114660/polska-ii-rp-5-zl-1930-sztandar-st-33||
2008-02-05 (20:02)||[]|II RP 5 zł 1930 Sztandar Głęboki st.2+ -RRR-|https://archiwum.niemczyk.pl/page/305112918/ii-rp-5-zl-1930-sztandar-gleboki-st2-rrr||
2008-02-01 (10:02)||[]|Polska II RP 5 zł 1930 sztandar GCN AU 50|https://archiwum.niemczyk.pl/page/302858795/polska-ii-rp-5-zl-1930-sztandar-gcn-au-50||
2008-01-30 (14:01)||[]|II RP 5 zł 1930 Sztandar Głęboki st.1-/2+ -RRR-|https://archiwum.niemczyk.pl/page/301943742/ii-rp-5-zl-1930-sztandar-gleboki-st1-2-rrr||
2008-01-07 (13:01)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/288435576/polska-ii-rp-5-zl-1930-sztandar-gcn-au-55||
2008-01-07 (13:01)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 50|https://archiwum.niemczyk.pl/page/288435401/polska-ii-rp-5-zl-1930-sztandar-gcn-au-50||
2008-01-03 (11:01)||[]|Polska II RP 5 zł 1930 Sztandar GCN MS 63|https://archiwum.niemczyk.pl/page/286976720/polska-ii-rp-5-zl-1930-sztandar-gcn-ms-63||
2007-12-10 (15:12)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/278915235/polska-ii-rp-5-zl-1930-sztandar-gcn-au-55||
2007-12-03 (14:12)||[]|Polska II RP 5 zł 1930 sztandar st. 3+|https://archiwum.niemczyk.pl/page/275455861/polska-ii-rp-5-zl-1930-sztandar-st-3||
2007-11-28 (13:11)||[]|Polska, II RP 5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/273059954/polska-ii-rp-5-zl-1930-sztandar-st-3||
2007-11-28 (13:11)||[]|Polska, II RP 5 zł 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/273059613/polska-ii-rp-5-zl-1930-sztandar-st-3||
2007-11-26 (16:11)||[]|Polska II RP 5 zł 1930 Sztandar st. 2-|https://archiwum.niemczyk.pl/page/272092362/polska-ii-rp-5-zl-1930-sztandar-st-2||
2007-11-15 (12:11)||[]|Polska II RP 5 zł 1930 sztandar st. 3|https://archiwum.niemczyk.pl/page/266859248/polska-ii-rp-5-zl-1930-sztandar-st-3||
2007-11-14 (15:11)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/266478623/polska-ii-rp-5-zl-1930-sztandar-gcn-au-55||
2007-11-14 (15:11)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 50|https://archiwum.niemczyk.pl/page/266476885/polska-ii-rp-5-zl-1930-sztandar-gcn-au-50||
2007-11-12 (12:11)||[]|Polska II RP 5 zł 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/265421742/polska-ii-rp-5-zl-1930-sztandar-st-3||
2007-11-07 (15:11)||[]|Polska II RP 5 złotych 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/263297676/polska-ii-rp-5-zlotych-1930-sztandar-st-2||
2007-11-01 (16:11)||[]|Polska II RP 5 zł 1930 Sztandar GCN AU 55|https://archiwum.niemczyk.pl/page/260830363/polska-ii-rp-5-zl-1930-sztandar-gcn-au-55||
2007-11-01 (13:11)||[]|Polska II RP 5 złotych 1930 /sztandar/ GCN AU 55|https://archiwum.niemczyk.pl/page/260774668/polska-ii-rp-5-zlotych-1930-sztandar-gcn-au-55||
2007-10-24 (16:10)||[]|II RP 5 zł 1930 Sztandar st. głęboki st. 2 -RR-|https://archiwum.niemczyk.pl/page/257267409/ii-rp-5-zl-1930-sztandar-st-gleboki-st-2-rr||
2007-08-28 (12:08)||[]|II RP 5 zł 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/228321399/ii-rp-5-zl-1930-sztandar-st-2||
2007-07-11 (19:07)||[]|II RP 5 zł 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/212712132/ii-rp-5-zl-1930-sztandar-st-2||
2007-07-11 (19:07)||[]|II RP 5 zł 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/212712129/ii-rp-5-zl-1930-sztandar-st-3||
2007-06-04 (13:06)||[]|5 zł 1930 Sztandar stempel głęboki st.1-/2+ RR|https://archiwum.niemczyk.pl/page/200307421/5-zl-1930-sztandar-stempel-gleboki-st1-2-rr||
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III+|https://archiwum.niemczyk.pl/page/199462660/polska-ii-rp-5-zl-1930-sztandar-stiii||
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.II|https://archiwum.niemczyk.pl/page/199462028/polska-ii-rp-5-zl-1930-sztandar-stii||
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III+|https://archiwum.niemczyk.pl/page/199461798/polska-ii-rp-5-zl-1930-sztandar-stiii||
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III|https://archiwum.niemczyk.pl/page/199461613/polska-ii-rp-5-zl-1930-sztandar-stiii||
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.III|https://archiwum.niemczyk.pl/page/199461502/polska-ii-rp-5-zl-1930-sztandar-stiii||
2007-06-01 (16:06)||[]|Polska II RP 5 zł 1930 sztandar st.II|https://archiwum.niemczyk.pl/page/199461347/polska-ii-rp-5-zl-1930-sztandar-stii||
2007-05-24 (16:05)||[]|Polska II RP 5 zł 1930 Sztandar st. II+|https://archiwum.niemczyk.pl/page/196739329/polska-ii-rp-5-zl-1930-sztandar-st-ii||
2007-05-07 (17:05)||[]|Polska II RP 5 zl Sztandar 1930 st. II/II+|https://archiwum.niemczyk.pl/page/190126102/polska-ii-rp-5-zl-sztandar-1930-st-iiii||
2007-05-06 (12:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 1|https://archiwum.niemczyk.pl/page/189718588/polska-ii-rp-5-zl-1930-sztandar-st-1||
2007-04-06 (13:04)||[]|Polska II RP 5 zł 1930 Sztandar st. III +|https://archiwum.niemczyk.pl/page/180946793/polska-ii-rp-5-zl-1930-sztandar-st-iii||
2007-01-31 (11:01)||[]|Polska II RP 5 zł 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/160532020/polska-ii-rp-5-zl-1930-sztandar-st-2||
2006-12-13 (15:12)||[]|Polska II RP 5 zł Sztandar 1930 Patyna st.1|https://archiwum.niemczyk.pl/page/148214880/polska-ii-rp-5-zl-sztandar-1930-patyna-st1||
2006-10-11 (16:10)||[]|Polska II RP 5 zł Sztandar 1930 st. 3-|https://archiwum.niemczyk.pl/page/132213269/polska-ii-rp-5-zl-sztandar-1930-st-3||
2006-10-11 (16:10)||[]|Polska II RP 5 zł Sztandar 1930 st. 2/2-|https://archiwum.niemczyk.pl/page/132212555/polska-ii-rp-5-zl-sztandar-1930-st-22||
2006-09-15 (15:09)||[]|Poska II RP 5 zł 1930 Sztandar st.2-/3+|https://archiwum.niemczyk.pl/page/126425467/poska-ii-rp-5-zl-1930-sztandar-st2-3||
2006-08-25 (15:08)||[]|Polska II RP 5 zł Sztandar 1930 st. 2|https://archiwum.niemczyk.pl/page/121956026/polska-ii-rp-5-zl-sztandar-1930-st-2||
2006-05-25 (11:05)||[]|Polska II RP 5 zł 1930 Sztandar st. 2|https://archiwum.niemczyk.pl/page/104941395/polska-ii-rp-5-zl-1930-sztandar-st-2||
2006-04-17 (21:04)||[]|Polska II RP 5 zł Sztandar 1930 st. 2- Patyna|https://archiwum.niemczyk.pl/page/97765327/polska-ii-rp-5-zl-sztandar-1930-st-2-patyna||
2005-12-07 (21:12)||[]|Polska II RP 5 zł 1930 Sztandar st.1-/2+|https://archiwum.niemczyk.pl/page/75066094/polska-ii-rp-5-zl-1930-sztandar-st1-2||
2005-11-29 (21:11)||[]|Polska II RP 5 zł 1930 Sztandar st.2++|https://archiwum.niemczyk.pl/page/73838208/polska-ii-rp-5-zl-1930-sztandar-st2||
