date|description|images|title
2013-06-18 (16:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_33_18_16_69_3318166968', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_33_18_16_69_3318166968_1']|Polska II RP 5 złotych 1930 sztandar st.3-
2013-06-12 (13:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_33_03_07_57_3303075702', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_33_03_07_57_3303075702_1']|Polska II RP 5 złotych 1930 sztandar st.3
2013-06-12 (13:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_33_03_07_56_3303075601', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_33_03_07_56_3303075601_1']|Polska II RP 5 złotych 1930 sztandar st.3/3+
2013-06-10 (12:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_16_3297821623', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_16_3297821623_1']|Polska II RP 5 złotych 1930 sztandar st.3
2013-06-10 (12:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_15_3297821529', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_15_3297821529_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_15_3297821529_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_15_3297821529_3']|Polska II RP 5 złotych 1930 sztandar st.3+
2013-06-10 (12:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_13_3297821319', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_97_82_13_3297821319_1']|Polska II RP 5 złotych 1930 sztandar st.3+
2013-06-07 (16:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_74_62_70_3274627042', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_74_62_70_3274627042_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2013-06-07 (15:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_84_40_97_3284409734', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_84_40_97_3284409734_1']|Polska II RP 5 złotych 1930 Sztandar st.3+
2013-06-07 (15:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_84_40_95_3284409554', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_84_40_95_3284409554_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2013-06-07 (15:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_84_40_94_3284409421', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_84_40_94_3284409421_1']|Polska II RP 5 złotych 1930 Sztandar st.3+
2013-06-05 (13:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_86_58_05_3286580519', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_86_58_05_3286580519_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_86_58_05_3286580519_2']|Polska II RP 5 złotych 1930 Sztandar PCGS MS62
2013-06-05 (13:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_86_58_01_3286580167', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_86_58_01_3286580167_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_86_58_01_3286580167_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS61
2013-06-04 (14:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_66_44_02_3266440225', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_66_44_02_3266440225_1']|Polska II RP 5 złotych 1930 Sztandar st.3-
2013-06-04 (14:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_66_44_00_3266440058', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_66_44_00_3266440058_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2013-06-04 (14:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_66_43_98_3266439888', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_32_66_43_98_3266439888_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2013-04-23 (14:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_79_78_60_3179786052', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_79_78_60_3179786052_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_79_78_60_3179786052_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_79_78_60_3179786052_3']|Polska II RP 5 złotych 1930 Sztandar st. 2-
2013-04-19 (20:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_59_46_18_3159461830', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_59_46_18_3159461830_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_59_46_18_3159461830_2']|Polska II RP 5 złotych 1930 Sztandar PCGS MS63
2013-04-10 (13:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_39_62_56_3139625697', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_39_62_56_3139625697_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_39_62_56_3139625697_2']|Polska II RP 5 złotych 1930 Sztandar PCGS MS63
2013-04-07 (16:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_40_00_72_3140007269', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_40_00_72_3140007269_1']|Polska II RP 5 złotych 1930 Sztandar st.3+
2013-03-25 (20:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_52_73_3104527380', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_52_73_3104527380_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_52_73_3104527380_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_52_73_3104527380_3']|Polska II RP 5 złotych 1930 Sztandar PCGS MS 65
2013-03-22 (14:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_56_51_3104565198', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_56_51_3104565198_1']|Polska 5 złotych 1930 sztandar st. 3+
2013-03-22 (14:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_56_50_3104565040', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_04_56_50_3104565040_1']|Polska 5 złotych 1930 sztandar st. 2+/1-
2013-03-22 (09:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_03_92_89_3103928933', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_03_92_89_3103928933_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_03_92_89_3103928933_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_31_03_92_89_3103928933_3']|Polska 5 złotych 1930 sztandar st. 2-
2013-03-14 (15:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_84_09_35_3084093507', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_84_09_35_3084093507_1']|Polska 5 złotych 1930 sztandar st. 3
2013-03-12 (14:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_78_79_76_3078797606', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_78_79_76_3078797606_1']|Polska 5 złotych 1930 sztandar st. 2
2013-03-11 (14:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_76_13_05_3076130511', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_76_13_05_3076130511_1']|Polska 5 złotych 1930 sztandar st. 1-
2013-02-28 (16:02)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_49_40_02_3049400248', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_49_40_02_3049400248_1']|Polska 5 złotych 1930 sztandar st. 2-
2013-02-25 (14:02)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_41_27_30_3041273074', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_30_41_27_30_3041273074_1']|Polska II RP 5 złotych 1930 sztandar st. 3
2013-01-25 (14:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_29_59_92_21_2959922108', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_29_59_92_21_2959922108_1']|Polska II RP 5 złotych 1930 Sztandar st.2-
2013-01-11 (11:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_29_22_60_94_2922609470', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_29_22_60_94_2922609470_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2012-12-19|Resztki połysku, skazy na obrzeżu i w tle.   \\Waga: 17,92 g Ag .750     \Literatura: Fischer OB 014\\Stan zachowania: 3/3+|['https://archiwum.niemczyk.pl/images/shop/2010_09_22_125411_246.jpg', 'https://archiwum.niemczyk.pl/images/shop/2010_09_22_125412.jpg']|Polska II RP 5 zlotych 1930 Sztandar st.3/3+
2012-12-14 (14:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_53_66_94_2853669449', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_53_66_94_2853669449_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2012-12-11 (16:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_45_84_12_2845841241', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_45_84_12_2845841241_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_45_84_12_2845841241_2']|Polska II RP 5 złotych 1930 Sztandar PCGS MS 61
2012-12-07 (16:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_79_55_2835795571', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_79_55_2835795571_1']|Polska II RP 5 zlotych 1930 Sztandar st.3
2012-12-07 (14:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_37_89_2835378990', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_37_89_2835378990_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_37_89_2835378990_2']|Polska II RP 5 zlotych 1930 Sztandar NGC AU58
2012-11-07 (14:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_57_64_54_2757645440', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_57_64_54_2757645440_1']|Polska II RP 5 złotych 1930 Sztandar st.2/2+
2012-11-06 (14:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_55_06_45_2755064523', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_55_06_45_2755064523_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_55_06_45_2755064523_2']|Polska 5 złotych 1930 sztandar NGC MS 64
2012-10-21|Pięknie zachowany egzemplarz. PCGS ogradowało tylko jedną sztukę z tak wysoką notą.\Parchimowicz. 115a\\Stan zachowania PCGS MS 65\Waga - Ag\Średnica 33,0 mm|['https://archiwum.niemczyk.pl/images/auction/orginal/3474273.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/4091273a.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/273b.jpg']|II RP. 5 złotych 1930, Sztandar, srebro
2012-10-21|Rzadka moneta.\Połysk. Delikatnie przetarty w tle.\Parchimowicz. 115\\Stan zachowania 2\Waga 17,98 g Ag\Średnica 33,0 mm|['https://archiwum.niemczyk.pl/images/auction/orginal/274aa.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/274b.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/274bc.jpg']|II RP. 5 złotych 1930, Sztandar, stempel głęboki, srebro
2012-10-12 (15:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_93_74_27_2693742798', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_93_74_27_2693742798_1']|Polska 5 złotych 1930 Sztandar st. 3-
2012-10-10 (21:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_78_80_2688788008', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_78_80_2688788008_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_78_80_2688788008_2']|Polska 5 złotych 1930 Sztandar PCGS MS64
2012-10-10 (21:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_77_19_2688771907', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_77_19_2688771907_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_77_19_2688771907_2']|Polska 5 złotych 1930 Sztandar PCGS MS62
2012-09-18 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_23_99_35_2623993582', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_23_99_35_2623993582_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2012-09-13 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_13_45_92_2613459212', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_13_45_92_2613459212_1']|Polska II RP 5 złotych 1930 Sztandar st. 3
2012-09-10 (16:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_06_79_14_2606791498', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_06_79_14_2606791498_1']|Polska II RP 5 złotych 1930 Sztandar st.2-
2012-09-05 (13:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_95_98_54_2595985467', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_95_98_54_2595985467_1']|Polska II RP 5 złotych 1930 sztandar st. 3
2012-08-13 (14:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_43_73_71_2543737196', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_43_73_71_2543737196_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_43_73_71_2543737196_2']|Polska II RP 5 złotych 1930 Sztandar NGC AU58
2012-07-25 (12:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_00_51_75_2500517503', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_00_51_75_2500517503_1']|Polska II RP 5 złotych 1930 sztandar st. 3
2012-07-11 (10:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_92_2466719205', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_92_2466719205_1']|Polska 5 złotych 1930 Sztandar st. 3+
2012-07-11 (10:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_91_2466719198', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_91_2466719198_1']|Polska 5 złotych 1930 Sztandar st. 3+
2012-07-08 (22:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121732', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121732_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121732_2']|Polska II RP 5 złotych 1930 Sztandar Głęboki st. 1
2012-07-08 (22:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121777', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121777_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121777_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS63
2012-07-04 (17:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_51_98_62_2451986200', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_51_98_62_2451986200_1']|Polska II RP 5 złotych 1930 Sztandar st. 3
2012-06-15 (10:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_06_55_78_2406557867', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_06_55_78_2406557867_1']|Polska 5 złotych 1930 sztandar st. 3
2012-04-06 (16:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_43_62_30_2243623000', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_43_62_30_2243623000_1']|Polska II RP 5 złotych 1930 sztandar st. 2-
2012-03-21 (11:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_06_38_12_2206381299', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_06_38_12_2206381299_1']|Polska II RP 5 złotych 1930 Sztandar st.2
2012-03-18 (20:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976968', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976968_1']|Polska II RP 5 złotych 1930 Sztandar st.2
2012-03-18 (20:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976958', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976958_1']|Polska II RP 5 złotych 1930 Sztandar st.2+
2012-03-06 (15:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_73_92_83_2173928368', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_73_92_83_2173928368_1']|Polska II RP 5 złotych 1930 Sztandar st.3+
2012-02-23 (16:02)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_48_59_56_2148595651', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_48_59_56_2148595651_1']|Polska II RP 5 złotych 1930 Sztandar st. 3+
2012-01-16 (16:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281074', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281074_1']|Polska II RP 5 złotych 1930 Sztandar st. 3
2012-01-16 (16:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281070', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281070_1']|Polska II RP 5 złotych 1930 Sztandar st. 3
2011-12-23 (21:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_02_36_90_2002369055', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_02_36_90_2002369055_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_02_36_90_2002369055_2']|Polska II RP 5 złotych 1930 sztandar PCGS MS 65
2011-12-20 (14:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711321', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711321_1']|Polska II RP 5 złotych 1930 Sztandar st. 2-
2011-12-20 (14:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711315', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711315_1']|Polska II RP 5 złotych 1930 Sztandar st. 3
2011-12-15 (16:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_85_65_17_1985651733', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_85_65_17_1985651733_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2011-11-24 (18:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_42_62_33_1942623385', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_42_62_33_1942623385_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_42_62_33_1942623385_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS64
2011-11-04 (13:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_03_01_54_1903015404', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_03_01_54_1903015404_1']|Polska II RP 5 złotych 1930 Sztandar st.3/3-
2011-10-21 (16:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358774', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358774_1']|Polska II RP 5 złotych 1930 Sztandar st.3+
2011-10-21 (16:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358768', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358768_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2011-10-20 (15:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_74_32_48_1874324851', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_74_32_48_1874324851_1']|Polska II RP 5 złotych 1930 Sztandar st.3+
2011-10-19 (14:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_72_54_47_1872544736', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_72_54_47_1872544736_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2011-10-05 (10:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_46_40_48_1846404842', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_46_40_48_1846404842_1']|Polska II RP 5 złotych 1930 Sztandar st. 3+
2011-09-21 (11:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_21_42_53_1821425341', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_21_42_53_1821425341_1']|Polska II RP 5 zł 1930 Sztandar st.4
2011-09-16 (17:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_13_65_17_1813651778', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_13_65_17_1813651778_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2011-09-14 (15:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505866', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505866_1']|Polska II RP 5 zł 1930 Sztandar st.2-
2011-09-14 (15:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505860', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505860_1']|Polska II RP 5 zł 1930 Sztandar st.3
2011-09-10 (14:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_01_69_82_1801698263', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_01_69_82_1801698263_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_01_69_82_1801698263_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS64
2011-09-07 (11:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_97_95_41_1797954194', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_97_95_41_1797954194_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_97_95_41_1797954194_2']|Polska II RP 5 złotych 1930 sztandar GCN XF45
2011-09-02 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_89_12_91_1789129134', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_89_12_91_1789129134_1']|Polska II RP 5 zł 1930 Sztandar st.3
2011-08-25 (16:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_76_33_49_1776334915', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_76_33_49_1776334915_1']|Polska II RP 5 złotych 1930 Sztandar st.3
2011-08-17 (14:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_62_82_36_1762823641', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_62_82_36_1762823641_1']|Polska II RP 5 złotych 1930 Sztandar st.3
